"genotype","rep","image","avg_cone_weight_adj","SE","df","lower.CL","upper.CL"
"2014005-019","1","35",0.124420820704352,0.021410122908571,152.90829558795,0.0857178570893096,0.170313524443456
"2014005-024","1","35",0.157814026307042,0.024112677057396,152.908295458385,0.113771897364257,0.209045895373984
"2014006-046","1","35",0.127916445264372,0.0217088001529373,152.908295507202,0.0886234149569292,0.174399215695937
"2014007-001","1","35",0.162159591565177,0.0244424058221428,152.908295494533,0.117466050554008,0.214042872700477
"2014008-016","1","35",0.161699038918593,0.0244076714633262,152.908295476221,0.117074119098323,0.213513698863008
"2014009-010","1","35",0.110675881348055,0.0201929199739148,152.908295417644,0.0743776235581479,0.15416387926215
"2014009-012","1","35",0.245346278018966,0.0300650801929465,152.908295394644,0.189544582870654,0.308337713291484
"2014009-034","1","35",0.16274514951284,0.0244864967931868,152.908295391854,0.117964502389642,0.214715536760245
"2014009-041","1","35",0.113607990012487,0.0286671479364624,166.340149802258,0.0640588165073957,0.177255528999676
"2014009-046","1","35",0.140753689826798,0.0227720707213469,152.908295398959,0.0993600624394997,0.189337057338298
"2014010-010","1","35",0.105886447163568,0.0197511695834448,152.908295324646,0.0704609113388523,0.148501723112543
"W1406-001","1","35",0.137116400526338,0.0224759124420889,152.908295401708,0.0963078633644389,0.185114677812439
"W1411-017","1","35",0.131815061976862,0.0220371358378102,152.908295425545,0.0918733717690678,0.178946492308839
"W1425-006","1","35",0.247726752627894,0.0302105814770544,152.90829537763,0.191637605177588,0.311005640202419
"2014001-005","2","35",0.319018090776674,0.0342831157804705,152.908296610211,0.254883245538259,0.390342676138383
"2014005-019","2","35",0.126277140882667,0.0215692477897627,152.908295566368,0.0872598101905118,0.172484211698899
"2014005-024","2","35",0.159903798288765,0.0242718019385876,152.908295436851,0.11554730226886,0.211450034432844
"2014006-046","2","35",0.129798565755093,0.021867925034129,152.908295485629,0.0901911683705357,0.176595703263788
"2014007-001","2","35",0.164277846149108,0.0246015307033344,152.908295472961,0.119269938060818,0.216475494361544
"2014008-016","2","35",0.163814293082085,0.0245667963445179,152.908295454672,0.118875006184694,0.215943320103637
"2014009-010","2","35",0.112427057205641,0.0203520448551064,152.908295396087,0.0758144323386215,0.156229422196865
"2014009-012","2","35",0.247950229983805,0.0302242050741382,152.908295373134,0.191834167758358,0.311256032333473
"2014009-034","2","35",0.164867212759294,0.0246456216743785,152.908295370276,0.119772198558975,0.217151967083838
"2014009-041","2","35",0.11538212052554,0.0294233311486815,141.320774936982,0.0645461530092414,0.180879687153648
"2014009-046","2","35",0.142727657665633,0.0229311956025386,152.908295377367,0.101019663201217,0.191625392254269
"2014010-010","2","35",0.107599463776369,0.0199102944646365,152.908295303071,0.0718595608745396,0.150529106802472
"W1406-001","2","35",0.139064785645798,0.0226350373232806,152.908295379995,0.0979418814067809,0.187377430009033
"W1411-017","2","35",0.133725544732883,0.0221962607190018,152.908295403823,0.093469487447972,0.181171342141992
"W1425-006","2","35",0.250343273272323,0.030369706358246,152.908295356214,0.193939758744882,0.313936527924
"2014001-005","1","36",0.270242803360315,0.0315536568554464,152.908296908248,0.211500276519337,0.336175070324364
"2014005-019","1","36",0.128814568184837,0.0217848774209576,152.908295444397,0.0893712396448425,0.175447636848999
"2014005-024","1","36",0.14773409546931,0.0233299065032126,152.908295425804,0.105238407845352,0.197419523217451
"2014006-046","1","36",0.0848662262428067,0.0176823537598661,152.908295352127,0.0535278424624749,0.123394350147376
"2014007-001","1","36",0.151645268038216,0.0236367118654074,152.908295353426,0.108543455814223,0.201936820386445
"2014008-016","1","36",0.152206120422469,0.0236803811195695,152.908295382086,0.109018035230498,0.202583945738655
"2014009-010","1","36",0.0984221941799041,0.0190422889530048,152.908295317027,0.0643971227584727,0.1396370057256
"2014009-012","1","36",0.209865878511525,0.0278063219217978,152.908295347163,0.158526585661238,0.268394911486054
"2014009-034","1","36",0.136417254684268,0.0224185377482457,152.908295336653,0.0957220669536231,0.184302182539162
"2014009-041","1","36",0.139825218476907,0.0318033451711467,166.340149807957,0.0840841625864492,0.209664639849455
"2014009-046","1","36",0.119074350682337,0.0209450663553398,152.908295359912,0.0812901526817797,0.164048288807126
"2014010-010","1","36",0.121393418481387,0.0211480437572947,152.908295356924,0.0832082183742578,0.166768358712751
"W1406-001","1","36",0.099611003551763,0.0191569465427603,152.908295408855,0.0653594146236865,0.141052332604035
"W1411-017","1","36",0.15882821541836,0.0241900328261424,152.90829537895,0.114633262437246,0.210212908523692
"W1425-006","1","36",0.157307118657021,0.0240739202633785,152.908295375672,0.113341557627018,0.208462419811245
"2014001-005","2","36",0.272975341428239,0.031712781736638,152.908296574771,0.213918447509245,0.339221975470553
"2014005-019","2","36",0.130703260375675,0.0219440023021492,152.908295422812,0.0909455647585654,0.177650696116969
"2014005-024","2","36",0.149756250231371,0.0234890313844042,152.908295404251,0.106946195530294,0.199756045056647
"2014006-046","2","36",0.0864005345824924,0.0178414786410577,152.908295330558,0.0547477837250527,0.125243025564186
"2014007-001","2","36",0.153693925235069,0.0237958367465991,152.908295331859,0.110277745933955,0.204299844660435
"2014008-016","2","36",0.154258549853133,0.0238395060007612,152.908295360528,0.110756097584041,0.204950742246457
"2014009-010","2","36",0.100073976326172,0.0192014138341965,152.908295295474,0.0657345378276292,0.141603154948995
"2014009-012","2","36",0.212274714610843,0.0279654468029895,152.908295325664,0.160621054683425,0.271118114662519
"2014009-034","2","36",0.138360683667787,0.0225776626294373,152.908295315091,0.097351128860024,0.186559978599816
"2014009-041","2","36",0.141792687682142,0.032617411958523,141.320774941172,0.0846423652909099,0.213604609185177
"2014009-046","2","36",0.120890498384889,0.0211041912365314,152.908295338335,0.0827919333072172,0.16617880358681
"2014010-010","2","36",0.123227099760671,0.0213071686384863,152.908295335368,0.0847275325764256,0.168916407069166
"W1406-001","2","36",0.101272690040231,0.0193160714239519,152.908295387155,0.0667067340350437,0.143028386169629
"W1411-017","2","36",0.160924669539543,0.0243491577073341,152.908295357246,0.116415349481307,0.212623729722013
"W1425-006","2","36",0.159393542752649,0.0242330451445702,152.908295354263,0.115113614645524,0.21086321098401
"2014001-005","1","37",0.301231668438942,0.0333137055799888,152.908296892756,0.239011989760581,0.370641087240385
"2014005-019","1","37",0.136701101076099,0.0224418490015629,152.908295442783,0.0959598596392034,0.184632082637164
"2014005-024","1","37",0.133530591273745,0.0221800752695581,152.908295436061,0.0933065099589309,0.180944412712734
"2014006-046","1","37",0.126538763963466,0.0215915799918527,152.908295342816,0.0874773137778106,0.172789954273365
"2014007-001","1","37",0.178975911524157,0.0256785159691256,152.90829540735,0.131840311603219,0.233301251569291
"2014008-016","1","37",0.15138483923522,0.0236164068278616,152.908295415514,0.108323141638655,0.201636276955975
"2014009-010","1","37",0.0935947003239324,0.0185694165579776,152.908295391445,0.0605038354926961,0.133875305279377
"2014009-012","1","37",0.221918545413665,0.0285936388895023,152.908295390387,0.169023829351126,0.282003001600413
"2014009-034","1","37",0.143275558795819,0.0229751674354071,152.908295451237,0.101480693589093,0.192260164126709
"2014009-041","1","37",0.111423220973786,0.0283901641659985,166.340149825464,0.0624209043151124,0.174523903114527
"2014009-046","1","37",0.104022692148238,0.0195765732727004,152.908295359527,0.0689420887531655,0.146293035667542
"2014010-010","1","37",0.116516169652192,0.0207188539584642,152.908295270061,0.0791788768084303,0.161043202620253
"W1406-001","1","37",0.116713679529396,0.0207364070825913,152.908295351146,0.0793417087379663,0.161275390445065
"W1411-017","1","37",0.122915659698641,0.0212802260906053,152.908295338787,0.0844693202055267,0.168551739316002
"W1425-006","1","37",0.158251936603889,0.0241461084161849,152.908295339838,0.114143760676458,0.209549852655567
"2014001-005","2","37",0.304116242886603,0.0334728304611804,152.90829655927,0.241582197130166,0.373840028766372
"2014005-019","2","37",0.138646543730327,0.0226009738827546,152.908295421221,0.0975909352163142,0.186891892368525
"2014005-024","2","37",0.135453421411643,0.0223392001507498,152.908295414517,0.0949149730197127,0.183181609927765
"2014006-046","2","37",0.128410758752167,0.0217507048730443,152.908295321238,0.0890349414893956,0.1749763161392
"2014007-001","2","37",0.181200943670029,0.0258376408503173,152.90829538578,0.133750976671967,0.235840650792304
"2014008-016","2","37",0.15343174244404,0.0237755317090533,152.908295393948,0.110055677770356,0.203997547241932
"2014009-010","2","37",0.095205634847055,0.0187285414391692,152.908295369908,0.0618004029387096,0.135800606879625
"2014009-012","2","37",0.224395391460552,0.028752763770694,152.908295368873,0.171186308320882,0.284794214724448
"2014009-034","2","37",0.145267070517794,0.0231342923165987,152.908295429655,0.103157838233949,0.194566042925818
"2014009-041","2","37",0.113180276132219,0.0291412351962676,141.320774954883,0.0629019820307539,0.178120169345462
"2014009-046","2","37",0.105720626797323,0.0197356981538921,152.908295337905,0.0703256563251382,0.148305337393756
"2014010-010","2","37",0.118312776694652,0.0208779788396559,152.908295248457,0.0806611167737742,0.163154176739846
"W1406-001","2","37",0.118511802844337,0.020895531963783,152.908295329398,0.0808254649757917,0.163387880837137
"W1411-017","2","37",0.124760759141036,0.021439350971797,152.908295317022,0.0860000525708055,0.17071120583553
"W1425-006","2","37",0.160344596450414,0.0243052332973766,152.908295318374,0.11592205344586,0.21195687957923
"2014001-005","1","38",0.277195353036347,0.0319569705388846,152.908296874819,0.217656039779172,0.343924406416619
"2014005-019","1","38",0.118505206315274,0.020894950418744,152.908295445366,0.0808200173471748,0.163380135407542
"2014005-024","1","38",0.142138016036869,0.0228837794903759,152.908295432193,0.100523696832365,0.190942075365551
"2014006-046","1","38",0.107525115282633,0.0199034145223385,152.908295309281,0.0717988043931661,0.150441166296369
"2014007-001","1","38",0.14186264279264,0.0228616016246293,152.90829539137,0.1002921381743,0.19062288753519
"2014008-016","1","38",0.14386760594472,0.0230225878028964,152.908295371762,0.101979057071209,0.192945894942454
"2014009-010","1","38",0.104155296248891,0.0195890470275465,152.908295395792,0.069050049706799,0.146450282915187
"2014009-012","1","38",0.184755222407246,0.0260898144986727,152.908295358491,0.136807061209978,0.239893123728748
"2014009-034","1","38",0.115067888552992,0.0205896849612946,152.908295469558,0.0779857819493749,0.159339735280759
"2014009-041","1","38",0.135455680399504,0.0313024737871906,166.340149781377,0.0807035089660511,0.204306217315079
"2014009-046","1","38",0.121620650849664,0.0211678276690002,152.908295340581,0.0833963656512901,0.167034676172285
"2014010-010","1","38",0.117836220850289,0.020835888871258,152.908295244803,0.0802677138608657,0.16259446796403
"W1406-001","1","38",0.0971451147832111,0.0189183437522558,152.908295286009,0.0633649094705717,0.138115060220138
"W1411-017","1","38",0.117741657136963,0.0208275267799484,152.908295344372,0.0801896702933002,0.16248338410487
"W1425-006","1","38",0.247662372004176,0.0302066555739332,152.908295288836,0.19158098056689,0.310933503565747
"2014001-005","2","38",0.279962730112687,0.0321160954200762,152.908296541328,0.220109049777482,0.347006150571239
"2014005-019","2","38",0.12031702490724,0.0210540752999357,152.908295423798,0.0823174688620268,0.165506321076637
"2014005-024","2","38",0.144121633493122,0.0230429043715676,152.908295410643,0.102192947211501,0.193240059898938
"2014006-046","2","38",0.10925128310484,0.0200625394035301,152.908295287699,0.0732106051382597,0.152481701195706
"2014007-001","2","38",0.143844344482375,0.023020726505821,152.908295369793,0.101959472786915,0.192918956302059
"2014008-016","2","38",0.14586321392886,0.0231817126840881,152.908295350207,0.103660297978229,0.195255870003729
"2014009-010","2","38",0.105854308404809,0.0197481719087382,152.908295374261,0.0704346947856063,0.148463662148234
"2014009-012","2","38",0.187015783307835,0.0262489393798643,152.908295336966,0.13875325503344,0.242468051706479
"2014009-034","2","38",0.116853337730087,0.0207488098424862,152.908295447981,0.0794568640493576,0.161439551534983
"2014009-041","2","38",0.137392272140384,0.0321072961858286,141.320774920689,0.0812503938705332,0.208195749522073
"2014009-046","2","38",0.123456041101132,0.0213269525501919,152.908295318988,0.0849173888256416,0.169184433500885
"2014010-010","2","38",0.119642937592665,0.0209950137524497,152.908295223224,0.0817600635261258,0.164715551783539
"W1406-001","2","38",0.098786190305654,0.0190774686334475,152.908295264306,0.0646916179159027,0.140070502819709
"W1411-017","2","38",0.119547651545877,0.0209866516611401,152.908295322642,0.0816812976250989,0.164603745590915
"W1425-006","2","38",0.250278553521574,0.0303657804551249,152.908295267422,0.193882795007152,0.313864052160298
"2014001-005","1","39",0.331647348902225,0.0349551278242254,152.908296718787,0.266184876831956,0.404299561095707
"2014005-019","1","39",0.109251882549326,0.0200625944434426,152.908295459178,0.0732110958461982,0.152482409376611
"2014005-024","1","39",0.134318829239679,0.0222454440067754,152.90829536069,0.0939656054631695,0.18186179314042
"2014006-046","1","39",0.120361832142089,0.0210579953066142,152.908295363669,0.0823545317325155,0.165558872675892
"2014007-001","1","39",0.188551769993146,0.026356512052401,152.908295352434,0.140076721172752,0.244216558937778
"2014008-016","1","39",0.112231790470686,0.0203343631487535,152.908295348832,0.0756540975784109,0.155999223487201
"2014009-010","1","39",0.118405147006158,0.0208861272797456,152.908295342323,0.0807373890291621,0.163262645107399
"2014009-012","1","39",0.214081354617009,0.0280841996430036,152.908295335186,0.162193086607395,0.273159362750872
"2014009-034","1","39",0.139538707516471,0.0226735737339327,152.908295429016,0.0983396707539177,0.187927484403204
"2014009-041","1","39",0.135455680399504,0.0313024737871906,166.340149797243,0.0807035089660845,0.204306217315026
"2014009-046","1","39",0.155101471234272,0.0239045508648458,152.90829530639,0.111470516347198,0.205922166245617
"2014010-010","1","39",0.108358906376982,0.019980434864524,152.908295300054,0.0724804341179701,0.15142711876027
"W1406-001","1","39",0.107245507747043,0.019877519329053,152.908295394958,0.0715703553953575,0.150110400222935
"W1411-017","1","39",0.133886050319179,0.0222095773798862,152.908295312554,0.0936036846420484,0.181358156120578
"W1425-006","1","39",0.236643777181727,0.0295270577821919,152.908295351686,0.181904998978805,0.298572295508886
"2014001-005","2","39",0.334673712547056,0.0351142527054169,152.908296385299,0.268896873398651,0.407640291818923
"2014005-019","2","39",0.110991800637985,0.0202217193246343,152.908295437601,0.0746366468577463,0.154536694542398
"2014005-024","2","39",0.136247306054295,0.0224045688879671,152.908295339145,0.0955797152006674,0.18410463703217
"2014006-046","2","39",0.122187734863739,0.0212171201878059,152.90829534208,0.0838660673770496,0.167699142474673
"2014007-001","2","39",0.190835368739215,0.0265156369335927,152.908295330849,0.142045952841694,0.24681452476099
"2014008-016","2","39",0.113995184460612,0.0204934880299452,152.90829532728,0.077103124491223,0.158076984554257
"2014009-010","2","39",0.120216203438478,0.0210452521609372,152.908295320794,0.0822340783843674,0.165388068616851
"2014009-012","2","39",0.216514194326086,0.0282433245241952,152.90829531367,0.164311559239342,0.275906569537097
"2014009-034","2","39",0.141504166996889,0.0228326986151244,152.908295407493,0.0999907631572178,0.190207310960756
"2014009-041","2","39",0.137392272140384,0.0321072961858286,141.320774932932,0.0812503938705697,0.208195749522015
"2014009-046","2","39",0.157173264876871,0.0240636757460375,152.9082952848,0.113227942912676,0.208308326965355
"2014010-010","2","39",0.110091727363859,0.0201395597457157,152.908295278473,0.0738988880277336,0.153474306824278
"W1406-001","2","39",0.108969438692859,0.0200366442102447,152.908295373233,0.0729799192640608,0.152148698245879
"W1411-017","2","39",0.135811428905871,0.0223687022610778,152.908295290822,0.0952146961516215,0.183597901784405
"W1425-006","2","39",0.239201253740283,0.0296861826633836,152.908295330283,0.184148108460228,0.301444139144593
"2014001-005","1","4",0.307933847029546,0.0336822692675501,152.908296872949,0.244986034018528,0.37807140016366
"2014005-019","1","4",0.112138566745408,0.0203259161709092,152.908295429958,0.0755775617006732,0.155889311914321
"2014005-024","1","4",0.148739131883314,0.0234091287786783,152.908295428721,0.106086932750974,0.198581071139834
"2014006-046","1","4",0.114138503845145,0.0205063666068794,152.908295436108,0.0772210009624463,0.158245746852018
"2014007-001","1","4",0.162175466751361,0.0244436022307027,152.908295411733,0.117479562115551,0.214061111511364
"2014008-016","1","4",0.155675457204853,0.0239487419543939,152.908295345974,0.111957198411961,0.206583456121986
"2014009-010","1","4",0.102546581602645,0.0194371785200846,152.908295384771,0.0677413664474122,0.14454153688209
"2014009-012","1","4",0.148224008120677,0.0233685575550617,152.90829530873,0.105651961487728,0.197985794877895
"2014009-034","1","4",0.141529869391815,0.0228347721526154,152.908295417423,0.100012369071994,0.190237109835824
"2014009-041","1","4",0.142009987515609,0.0320508457534863,166.340149797823,0.0857802842660881,0.212338056247232
"2014009-046","1","4",0.149860975663918,0.0234972429584215,152.908295411259,0.107034698179198,0.199876993272831
"2014010-010","1","4",0.154421264869521,0.0238520758817456,152.908295189112,0.110893979546218,0.205138290317185
"W1406-001","1","4",0.13201239599414,0.0220536250392233,152.908295394386,0.0920381297239342,0.179176402388552
"W1411-017","1","4",0.133512844957144,0.0221786013461935,152.908295274977,0.0932916755246675,0.180923754513917
"W1425-006","1","4",0.264909337794605,0.031240736448842,152.908295318852,0.206785016429211,0.330223399284262
"2014001-005","2","4",0.310850258714425,0.0338413941487417,152.908296539454,0.247588078625318,0.381302178926879
"2014005-019","2","4",0.113901231069209,0.0204850410521008,152.908295408382,0.0770258589473624,0.157966343315252
"2014005-024","2","4",0.150768130017259,0.02356825365987,152.908295407171,0.1078015638078,0.200924436350915
"2014006-046","2","4",0.115916755823211,0.020665491488071,152.908295414522,0.0786848858633998,0.160338365907214
"2014007-001","2","4",0.164293824683355,0.0246027271118944,152.908295390148,0.119283552970422,0.216493836520496
"2014008-016","2","4",0.157751068158404,0.0241078668355855,152.908295324425,0.113718442288391,0.208973434152676
"2014009-010","2","4",0.104232475066024,0.0195963034012763,152.908295363245,0.0691128928336807,0.146541797422597
"2014009-012","2","4",0.150249501634623,0.0235276824362533,152.908295287193,0.107363087924553,0.200325655468979
"2014009-034","2","4",0.143509253500372,0.0229938970338071,152.908295395824,0.101677386103433,0.192530861021516
"2014009-041","2","4",0.143992714510876,0.0328694805630524,141.320774933442,0.0863440795481507,0.216302948585416
"2014009-046","2","4",0.151897585269469,0.0236563678396132,152.908295389671,0.108756940707629,0.202227969955518
"2014010-010","2","4",0.156488525622579,0.0240112007629372,152.908295167535,0.112646873222151,0.207519918147383
"W1406-001","2","4",0.13392430311896,0.022212749920415,152.908295372671,0.0936356697716366,0.181402676590505
"W1411-017","2","4",0.135435547774719,0.0223377262273852,152.908295253261,0.0949000112651232,0.183160824408628
"W1425-006","2","4",0.267614845198489,0.0313998613300337,152.908295297421,0.209176156755957,0.3332432737653
"2014001-005","1","40",0.266601538722392,0.0313403581681813,152.908296878618,0.208280404716643,0.332112412851234
"2014005-019","1","40",0.125082045060762,0.0214669387033776,152.908295442262,0.0862668361748746,0.171086994070819
"2014005-024","1","40",0.10800657555549,0.0199479250550764,152.908295379348,0.0721923296683513,0.151010561566847
"2014006-046","1","40",0.121701369923182,0.0211748509993908,152.908295451918,0.0834632094351756,0.167129270535352
"2014007-001","1","40",0.145985485489273,0.0231914268208799,152.908295380207,0.103763378292389,0.195397332810373
"2014008-016","1","40",0.119589234508465,0.0209903012990242,152.908295443274,0.0817156703641749,0.164652538776925
"2014009-010","1","40",0.087393367522408,0.0179436945073981,152.908295414389,0.0555386790240917,0.126437796144915
"2014009-012","1","40",0.1700541727988,0.0250303127543537,152.908295358036,0.124199162993219,0.223098922728613
"2014009-034","1","40",0.147143492590731,0.0232832263227743,152.908295442265,0.104740026320072,0.19673669898556
"2014009-041","1","40",0.100499375780277,0.0269625976897439,166.340149807666,0.0543155437565677,0.160781573286077
"2014009-046","1","40",0.11617167303036,0.020688202166331,152.908295356995,0.07889493585993,0.160638150325024
"2014010-010","1","40",0.13614890045178,0.0223964764955203,152.908295290342,0.0954972969266328,0.183990244101211
"W1406-001","1","40",0.0863204215555327,0.0178332051601705,152.908295393711,0.0546840157850396,0.125146567450232
"W1411-017","1","40",0.107482798248492,0.0198994975939344,152.90829528998,0.0717642256418077,0.150391110979461
"W1425-006","1","40",0.219989189746474,0.0284690712715073,152.908295308718,0.167340569439928,0.27982755017729
"2014001-005","2","40",0.269315651641191,0.0314994830493729,152.908296545092,0.210680150557434,0.335140892848292
"2014005-019","2","40",0.126943273096247,0.0216260635845693,152.908295420683,0.0878136971332453,0.173262589183436
"2014005-024","2","40",0.109736588282764,0.0201070499362681,152.908295357761,0.073607975318512,0.153054941371249
"2014006-046","2","40",0.12353736686338,0.0213339758805825,152.908295430347,0.0849848392982594,0.16927963455268
"2014007-001","2","40",0.147995678111153,0.0233505517020716,152.908295358627,0.10545920383715,0.197721892509389
"2014008-016","2","40",0.121409289692089,0.0211494261802159,152.908295421727,0.0832213584706849,0.166786961037678
"2014009-010","2","40",0.0889502509763951,0.0181028193885898,152.908295392864,0.0567811954009714,0.128309046676026
"2014009-012","2","40",0.172223211909516,0.0251894376355454,152.90829533651,0.126053835026812,0.22558232891647
"2014009-034","2","40",0.149161615029402,0.0234423512039659,152.908295420693,0.106443781681624,0.199069188501366
"2014009-041","2","40",0.102168425046585,0.0276873206796198,141.320774941203,0.0547643638660731,0.164234085338898
"2014009-046","2","40",0.11796563231231,0.0208473270475226,152.908295335378,0.0803745280647654,0.162746476684105
"2014010-010","2","40",0.138090423742036,0.022555601376712,152.908295268737,0.0971244531397699,0.186246134468603
"W1406-001","2","40",0.087867760728093,0.0179923300413622,152.908295371968,0.0559169878804921,0.127008273699917
"W1411-017","2","40",0.109208627718922,0.0200586224751261,152.908295268252,0.0731756880351233,0.152431307527021
"W1425-006","2","40",0.222455275403942,0.028628196152699,152.908295287269,0.169492288020264,0.282608002911907
"2014001-005","1","41",0.282759074216323,0.0322760890578175,152.908296894635,0.222589310489872,0.350118578065854
"2014005-019","1","41",0.138021381570422,0.0225499620196878,152.90829548057,0.0970665520809513,0.186165951184034
"2014005-024","1","41",0.135282704815947,0.0223251182820754,152.908295406084,0.0947720765603718,0.182983073195719
"2014006-046","1","41",0.119200823978784,0.0209561866702785,152.908295343155,0.0813946566866738,0.164196731395138
"2014007-001","1","41",0.145524740148792,0.0231548006242625,152.90829539187,0.103374991657175,0.194864228764617
"2014008-016","1","41",0.129453721273527,0.021838856729009,152.908295363175,0.0899037512253549,0.176193431445928
"2014009-010","1","41",0.0975457620403143,0.0189573152623963,152.908295368278,0.063688564621728,0.138592699583126
"2014009-012","1","41",0.223389903852092,0.0286882726811274,152.908295337345,0.170308229293404,0.283661318535029
"2014009-034","1","41",0.148409489991543,0.0233831742446521,152.9082953951,0.105808566630324,0.198200153476967
"2014009-041","1","41",0.115792759051189,0.0289414809615834,166.340149842564,0.0657019621408635,0.179981921443561
"2014009-046","1","41",0.161261277228799,0.0243746100889941,152.908295365444,0.116701673451484,0.213010621130342
"2014010-010","1","41",0.128732564586281,0.02177794216988,152.908295315136,0.0893029373264094,0.175351931970419
"W1406-001","1","41",0.0892622732439327,0.0181345423904004,152.908295404583,0.0570305457137662,0.128683740898298
"W1411-017","1","41",0.115279507334352,0.0206086092791217,152.908295354983,0.0781600138527793,0.159588740940161
"W1425-006","1","41",0.255087448741777,0.0306561191036278,152.908295331617,0.198118097263259,0.319246540344548
"2014001-005","2","41",0.285554017361516,0.0324352139390091,152.90829656115,0.225069886557025,0.353227888289338
"2014005-019","2","41",0.139976163234217,0.0227090869008794,152.908295458977,0.0987069666676301,0.188435099924962
"2014005-024","2","41",0.137218064047058,0.0224842431632671,152.90829538454,0.0963930687143658,0.185232799503964
"2014006-046","2","41",0.121017932275439,0.0211153115514702,152.908295321589,0.0828973979062135,0.166328206768925
"2014007-001","2","41",0.14753176892966,0.0233139255054542,152.908295370296,0.105067653360924,0.19718562462262
"2014008-016","2","41",0.131347076300378,0.0219979816102007,152.908295341637,0.0914827391750891,0.178401153549912
"2014009-010","2","41",0.0991902039964427,0.0191164401435879,152.908295346721,0.0650186395007461,0.140551508616381
"2014009-012","2","41",0.225874924547146,0.0288473975623191,152.908295315826,0.172478882911325,0.286460706307232
"2014009-034","2","41",0.15043624612313,0.0235422991258438,152.908295373538,0.107520955684792,0.20054127668569
"2014009-041","2","41",0.11758380150706,0.0297027274319746,141.32077496801,0.0661954975320996,0.183633704593774
"2014009-046","2","41",0.163373675487456,0.0245337349701857,152.908295343862,0.118499704633018,0.215437386466137
"2014010-010","2","41",0.130620657696849,0.0219370670510716,152.908295293576,0.0908766633598594,0.17755439215812
"W1406-001","2","41",0.0908356425035726,0.0182936672715921,152.908295382883,0.0582895478962979,0.130571477235062
"W1411-017","2","41",0.117066591230266,0.0207677341603134,152.908295333279,0.0796327306715784,0.161690191913206
"W1425-006","2","41",0.2577424557797,0.0308152439848195,152.908295310194,0.200458737224045,0.322215914459624
"2014001-005","1","42",0.332927576886956,0.0350225298848077,152.908296867427,0.267331945322474,0.405712948574539
"2014005-019","1","42",0.166173463560079,0.0247430632653837,152.908295510534,0.12088594377627,0.218650723468007
"2014005-024","1","42",0.139794151180402,0.0226943177002704,152.908295520929,0.0985541326431131,0.188223909841801
"2014006-046","1","42",0.115770124415287,0.0206524167217016,152.90829552181,0.0785640849609639,0.160165903993721
"2014007-001","1","42",0.171909794489225,0.0251665069180356,152.90829551632,0.125785719526926,0.225223609575639
"2014008-016","1","42",0.177225189985494,0.0255526151983515,152.908295519589,0.130338319597322,0.231301800497779
"2014009-010","1","42",0.101652468201272,0.0193522556978766,152.908295489731,0.067015026553373,0.143479649973305
"2014009-012","1","42",0.195968146798862,0.026869858069234,152.908295421481,0.146478931711033,0.252647102010878
"2014009-034","1","42",0.165303848024354,0.0246782358971235,152.908295477188,0.120144401173641,0.21765303499921
"2014009-041","1","42",0.111423220973786,0.0283901641659986,166.3401498128,0.062420904315089,0.174523903114566
"2014009-046","1","42",0.135831569224416,0.0223703607963407,152.90829543281,0.0952315598685733,0.183621318704436
"2014010-010","1","42",0.098334184069201,0.0190337731462037,152.908295332036,0.064325936473665,0.13953217178899
"W1406-001","1","42",0.0934041531817354,0.0185505044187743,152.908295340487,0.0603506511680899,0.133647395319627
"W1411-017","1","42",0.139400361696072,0.022662331075549,152.90829533809,0.0982235359265445,0.187766927589849
"W1425-006","1","42",0.181236380205432,0.0258401671939885,152.908295378403,0.133781422163402,0.23588107837168
"2014001-005","2","42",0.335959762850871,0.0351816547659993,152.908296533925,0.270049764208254,0.40905950161684
"2014005-019","2","42",0.168317689509788,0.0249021881465754,152.908295488958,0.122715802648858,0.221109316494853
"2014005-024","2","42",0.141761402564361,0.0228534425814621,152.908295499401,0.100207016949957,0.190505528302893
"2014006-046","2","42",0.117560992481993,0.0208115416028933,152.908295500243,0.0800405859505576,0.162271139137554
"2014007-001","2","42",0.174090598312645,0.0253256317992273,152.908295494755,0.127652156273224,0.227718780476197
"2014008-016","2","42",0.179439346581657,0.0257117400795431,152.908295498025,0.132238109116362,0.23383032417108
"2014009-010","2","42",0.103331025868622,0.0195113805790683,152.908295468156,0.0683792171436136,0.14547257471778
"2014009-012","2","42",0.198296089357045,0.0270289829504257,152.908295399959,0.148492507192088,0.255289411646203
"2014009-034","2","42",0.167442474061832,0.0248373607783152,152.908295455588,0.121968660133998,0.220106028113826
"2014009-041","2","42",0.113180276132219,0.0291412351962676,141.320774945103,0.0629019820307283,0.178120169345506
"2014009-046","2","42",0.13777083659056,0.0225294856775323,152.908295411201,0.0968564601575999,0.185874953147713
"2014010-010","2","42",0.0999852306037678,0.0191928980273954,152.908295310454,0.0656626159311205,0.141497585400684
"W1406-001","2","42",0.0950134540380524,0.018709629299966,152.908295318748,0.0616455849472966,0.135571063253071
"W1411-017","2","42",0.141364850014127,0.0228214559567407,152.908295316377,0.0998736571674792,0.190045782985039
"W1425-006","2","42",0.183475376093708,0.0259992920751801,152.908295356957,0.135706050974553,0.238434441337097
"2014001-005","1","43",0.273140411154951,0.0317223687364108,152.908296857793,0.214064577162329,0.339405985270682
"2014005-019","1","43",0.0974705250590254,0.0189500029698152,152.908295434037,0.0636277738040104,0.138503016438217
