"genotype","rep","image","width","SE","df","asymp.LCL","asymp.UCL"
"2014010-010","1","45",1.91541902981557,0.111243688047576,Inf,1.70359014147954,2.13965738564086
"W1406-001","1","45",1.75058742133747,0.106349482608748,Inf,1.54835099939449,1.96523331076972
"W1411-017","1","45",2.08932121804259,0.116183936500151,Inf,1.86780962066483,2.3232422829096
"W1425-006","1","45",2.34410063607631,0.123064164051567,Inf,2.10910404049234,2.59150669914954
"2014001-005","2","45",2.42310551716987,0.124384429859629,Inf,2.18544842627083,2.67302643179568
"2014005-019","2","45",1.59059909074316,0.10278761257182,Inf,1.39551813691642,1.79843817431166
"2014005-024","2","45",2.09384689089364,0.117104190622775,Inf,1.87061668479221,2.32965667691091
"2014006-046","2","45",1.89995547788533,0.110793732051204,Inf,1.68900848709682,2.1233119361631
"2014007-001","2","45",2.1198924704635,0.11703085981642,Inf,1.89672093388819,2.35547347452807
"2014008-016","2","45",2.25848277519389,0.120795810171451,Inf,2.02793207151914,2.5014429463579
"2014009-010","2","45",1.98861485229619,0.113349293871309,Inf,1.77265905238001,2.21698011970163
"2014009-012","2","45",2.51783317903866,0.126792436010907,Inf,2.27545648317936,2.77247369936631
"2014009-034","2","45",2.28509768202364,0.121505479741122,Inf,2.05315605155141,2.52944877998513
"2014009-041","2","45",2.15087327341772,0.117882921690077,Inf,1.92603172625744,2.38812428806726
"2014009-046","2","45",2.10012329596144,0.116483892758035,Inf,1.8780237951213,2.33463226429085
"2014010-010","2","45",1.97035542820223,0.112827708272939,Inf,1.75542191727371,2.19769840662001
"W1406-001","2","45",1.80312395946362,0.107933502834111,Inf,1.59778291492813,2.02087447148836
"W1411-017","2","45",2.14668005375571,0.117767956725514,Inf,1.92206383378546,2.38370574121522
"W1425-006","2","45",2.40483317256483,0.12464818427693,Inf,2.16673195438836,2.65534385823055
"2014001-005","1","46",2.49771623664115,0.127032553539217,Inf,2.25494174058479,2.75290020018683
"2014005-019","1","46",1.84515107756367,0.10918411172206,Inf,1.63735888464907,2.06535273796753
"2014005-024","1","46",2.35159346363825,0.123260692062842,Inf,2.11621168023023,2.59938471453553
"2014006-046","1","46",1.90803830662519,0.110375687587924,Inf,1.69783784663089,2.13050259151324
"2014007-001","1","46",1.99692120040626,0.1135857744473,Inf,1.7805019070781,2.22574996122369
"2014008-016","1","46",2.17861117862504,0.119451016481313,Inf,1.95078127864915,2.41902065908929
"2014009-010","1","46",1.9297365253977,0.111658679675513,Inf,1.71709426841703,2.15478824986763
"2014009-012","1","46",2.37146861791638,0.123780482307576,Inf,2.13506806434916,2.62027863897285
"2014009-034","1","46",2.3214910534496,0.122469229848246,Inf,2.08766050747731,2.56773106691115
"2014009-041","1","46",2.03014737158132,0.114526835853978,Inf,1.81188363178882,2.26082057886308
"2014009-046","1","46",2.13819225095457,0.117534903545199,Inf,1.91403280682422,2.37476116257418
"2014010-010","1","46",1.98023537517502,0.11311023036322,Inf,1.76474813112471,2.20813208671459
"W1406-001","1","46",1.72351670468473,0.105523995841762,Inf,1.52289820707475,1.93654466978397
"W1411-017","1","46",2.1751417107088,0.118546096455467,Inf,1.9490003648929,2.41369252401396
"W1425-006","1","46",2.34783539428579,0.123162161544566,Inf,2.11264672714497,2.59543352891587
"2014001-005","2","46",2.56039466206872,0.128616573764473,Inf,2.31451554342006,2.81868324820667
"2014005-019","2","46",1.89907756832816,0.110768131947423,Inf,1.68818075282106,2.12238385132452
"2014005-024","2","46",2.41242236709996,0.124844712288205,Inf,2.17393596109944,2.66331824058974
"2014006-046","2","46",1.96286950804052,0.111953845437931,Inf,1.74957629458206,2.18842730456028
"2014007-001","2","46",2.05300603445784,0.115169794672663,Inf,1.83348211853717,2.28493941786776
"2014008-016","2","46",2.23717463378804,0.12105014374472,Inf,2.00621094748533,2.48071879161143
"2014009-010","2","46",1.9848764137949,0.113242699900876,Inf,1.76912953422173,2.21303276085732
"2014009-012","2","46",2.43255239910395,0.12536450253294,Inf,2.19304722294423,2.68446704275292
"2014009-034","2","46",2.38193186557754,0.124053250073609,Inf,2.14499669701276,2.63127650163159
"2014009-041","2","46",2.08669365252163,0.116110856079342,Inf,1.86532529013664,2.32047148239588
"2014009-046","2","46",2.19621352966588,0.119118923770563,Inf,1.96894946294304,2.43588706387799
"2014010-010","2","46",2.03608702748468,0.114694250588584,Inf,1.81749516084188,2.26708836161675
"W1406-001","2","46",1.77564846763083,0.107108016067126,Inf,1.57192534742835,1.99178105532256
"W1411-017","2","46",2.23365882509996,0.12013011668083,Inf,2.00441285669157,2.47531426099761
"W1425-006","2","46",2.40861598357716,0.124746181769929,Inf,2.17032269384384,2.65931874079974
"2014001-005","1","47",2.60116497161265,0.129636539078841,Inf,2.35328675768237,2.86145265303226
"2014005-019","1","47",1.7314694758829,0.108368560430093,Inf,1.52558470348693,1.95038165448581
"2014005-024","1","47",2.30237493630007,0.121963956403898,Inf,2.06953470808105,2.54762463200836
"2014006-046","1","47",1.64134786050311,0.102977844319758,Inf,1.44571972817544,1.84938546032004
"2014007-001","1","47",1.93854382821289,0.111913194287534,Inf,1.72540273175912,2.16409439215592
"2014008-016","1","47",2.22611181300653,0.119926999144044,Inf,1.99726394765487,2.46736914584745
"2014009-010","1","47",1.86287329713241,0.110456594595235,Inf,1.65267214026052,2.08565403478372
"2014009-012","1","47",2.41556270220096,0.124925943239466,Inf,2.17691708646154,2.66661778542964
"2014009-034","1","47",2.27905445848236,0.121344705236581,Inf,2.04742794024866,2.52309044420531
"2014009-041","1","47",2.36395229909861,0.123584166840497,Inf,2.12793651677648,2.61237754891
"2014009-046","1","47",2.19798565440181,0.119166972610713,Inf,1.97062741368277,2.43775336261011
"2014010-010","1","47",1.8763287714892,0.110102694810253,Inf,1.66673618880493,2.09833082166273
"W1406-001","1","47",1.72589597003746,0.10559680714602,Inf,1.52513476489347,1.93906664267071
"W1411-017","1","47",2.36233418685052,0.123541863261457,Inf,2.12640131801972,2.61067652317058
"W1425-006","1","47",2.2772867877889,0.120583735677721,Inf,2.04707892100661,2.51975847910587
"2014001-005","2","47",2.66512025423258,0.131220559304095,Inf,2.41413741771001,2.92851255824446
"2014005-019","2","47",1.78372048044663,0.110005285102329,Inf,1.57462941468024,2.00584220849949
"2014005-024","2","47",2.36256798897555,0.123547976629261,Inf,2.12662313816403,2.61092230727632
"2014006-046","2","47",1.69223112500932,0.104561864545121,Inf,1.49349837008916,1.90337334741874
"2014007-001","2","47",1.99380851715447,0.113497214512897,Inf,1.7775627981082,2.22246370369
"2014008-016","2","47",2.28530604925687,0.121511019369407,Inf,2.05335356131271,2.52966800469028
"2014009-010","2","47",1.91705628372374,0.112055400249423,Inf,1.70372197052079,2.14297106804497
"2014009-012","2","47",2.47720815702581,0.126509963464829,Inf,2.2354579186939,2.73136786284698
"2014009-034","2","47",2.33894386304042,0.122928725461944,Inf,2.10421272221423,2.58608447135587
"2014009-041","2","47",2.42493981753345,0.12516818706586,Inf,2.18581941261882,2.67646968993734
"2014009-046","2","47",2.25680721371876,0.120750992836077,Inf,2.02634435040723,2.49967954451956
"2014010-010","2","47",1.9307056869604,0.111686715035617,Inf,1.71800848168363,2.15581235972643
"W1406-001","2","47",1.7780634358076,0.107180827371383,Inf,1.57419760807111,1.99433873103334
"W1411-017","2","47",2.423300961841,0.125125883486821,Inf,2.18426347041771,2.67474792075356
"W1425-006","2","47",2.33715311289515,0.122162213181626,Inf,2.10385186655457,2.58271894276996
"2014001-005","1","48",2.44163958791008,0.125598443837258,Inf,2.20167589521944,2.69401274809005
"2014005-019","1","48",1.62845148328239,0.103276816319609,Inf,1.43232288045172,1.8371605613005
"2014005-024","1","48",2.38448928583775,0.124119828632768,Inf,2.14742362569487,2.63396441346989
"2014006-046","1","48",1.79752962648088,0.10776593669808,Inf,1.59251700553705,2.01495171491396
"2014007-001","1","48",2.0089320033418,0.113926852281095,Inf,1.79184420974347,2.23842926442939
"2014008-016","1","48",2.19633890051567,0.119122323673936,Inf,1.96906817010467,2.43601909841594
"2014009-010","1","48",1.89943479435879,0.11077854947858,Inf,1.68851756086582,2.12276149534103
"2014009-012","1","48",2.37464036718121,0.123863230497114,Inf,2.13807763014271,2.62361257170897
"2014009-034","1","48",2.14854396199417,0.117819073107902,Inf,1.92382755575542,2.38566983572218
"2014009-041","1","48",2.01858809321545,0.114200323253592,Inf,1.80096430636021,2.24862134755995
"2014009-046","1","48",2.02463056550782,0.114371120024752,Inf,1.80667202313243,2.25499857537247
"2014010-010","1","48",1.79164546947234,0.107589407902768,Inf,1.58697883860956,2.00872156782439
"W1406-001","1","48",1.71963449401878,0.106125084722703,Inf,1.51792294006138,1.9339256278869
"W1411-017","1","48",2.22486153385789,0.119893316360253,Inf,1.99607968554936,2.46605284965568
"W1425-006","1","48",2.27083660611708,0.121125734290709,Inf,2.03963926305095,2.51444341667246
"2014001-005","2","48",2.50361480156488,0.127182464062515,Inf,2.26054648628194,2.75909258433712
"2014005-019","2","48",1.67913598262894,0.104867973177208,Inf,1.47988832098804,1.89096322210612
"2014005-024","2","48",2.44573946456841,0.125703848858131,Inf,2.20556918183304,2.69831921479304
"2014006-046","2","48",1.85076071899839,0.109349956923443,Inf,1.64264347546207,2.07128743002398
"2014007-001","2","48",2.06518408397697,0.115510872506458,Inf,1.84499166778615,2.29778596765706
"2014008-016","2","48",2.25513856634851,0.120706343899299,Inf,2.02476321334501,2.49792338684128
"2014009-010","2","48",1.95414311331942,0.112362569703944,Inf,1.74012125723395,2.18057443689415
"2014009-012","2","48",2.43576472371736,0.125447250722477,Inf,2.19609736408637,2.68784155083761
"2014009-034","2","48",2.20670458247389,0.119403093333266,Inf,1.97888355364264,2.44693507879439
"2014009-041","2","48",2.07497426959455,0.115784343478955,Inf,1.85424586014682,2.30811214653155
"2014009-046","2","48",2.08110049161686,0.115955140250116,Inf,1.86003732664897,2.31457312407401
"2014010-010","2","48",1.84479000157755,0.109173428128131,Inf,1.63701874812227,2.06497072252209
"W1406-001","2","48",1.77170794826458,0.107723745901567,Inf,1.56686352217742,1.98913284667105
"W1411-017","2","48",2.28403925384726,0.121477336585616,Inf,2.05215278294623,2.52833519223754
"W1425-006","2","48",2.3306186388703,0.122709754516072,Inf,2.09631667321168,2.57733007201818
"2014001-005","1","49",2.45459592913837,0.125931241363452,Inf,2.21397996528225,2.70762136048382
"2014005-019","1","49",1.67074336639789,0.103895886322363,Inf,1.47331590480882,1.88058029547621
"2014005-024","1","49",2.26816963440857,0.121054585664425,Inf,2.03711174008751,2.51163699621889
"2014006-046","1","49",1.94290153312943,0.111382945029012,Inf,1.73072726391121,2.16734038540895
"2014007-001","1","49",1.95286139618087,0.112325714508134,Inf,1.73891177495183,2.17922048489917
"2014008-016","1","49",2.20792279606468,0.119436047087621,Inf,1.98003717906174,2.44821788055687
"2014009-010","1","49",1.96719578731749,0.112737207323847,Inf,1.75243965498975,2.19436138713448
"2014009-012","1","49",2.26120439406015,0.120868571667534,Inf,2.03051108047361,2.50430717513594
"2014009-034","1","49",2.2687010076954,0.121068764808063,Inf,2.03761532276348,2.51219616011659
"2014009-041","1","49",2.20752528724805,0.119425295122263,Inf,1.97966074370998,2.44779929827538
"2014009-046","1","49",2.00649889968188,0.113857840531918,Inf,1.78954636662644,2.23586090022657
"2014010-010","1","49",1.88586478132221,0.110382126047278,Inf,1.67572452347721,2.10841450665647
"W1406-001","1","49",1.66714895248303,0.10378406606937,Inf,1.46994065456257,1.87676671789275
"W1411-017","1","49",2.0971650009024,0.116401822538204,Inf,1.87522635473733,2.33151311455674
"W1425-006","1","49",2.17033070670787,0.118414923057874,Inf,1.94444645602699,2.40862442487801
"2014001-005","2","49",2.51673432915057,0.127515261588709,Inf,2.27301374270214,2.77286438308829
"2014005-019","2","49",1.72207679029096,0.105479906547726,Inf,1.52154470610939,1.93501834196178
"2014005-024","2","49",2.32791677962735,0.122638605889788,Inf,2.0937542627138,2.57448876403017
"2014006-046","2","49",1.99822786643685,0.112954199695899,Inf,1.78297361557721,2.22574594219023
"2014007-001","2","49",2.00832836328516,0.113909734733498,Inf,1.79127411946362,2.23779207459595
"2014008-016","2","49",2.26687629531598,0.121020067312985,Inf,2.03588605572054,2.51027600240067
"2014009-010","2","49",2.02286452879931,0.11432122754921,Inf,1.80500377387907,2.2531347512088
"2014009-012","2","49",2.32086032782395,0.122452591892898,Inf,2.08706239164492,2.56706773149225
"2014009-034","2","49",2.32845510561852,0.122652785033426,Inf,2.0942647980941,2.5750548806322
"2014009-041","2","49",2.26647351430252,0.121009315347626,Inf,2.03550434817196,2.50985214792235
"2014009-046","2","49",2.06271714059446,0.115441860757281,Inf,1.84265998494653,2.29518376373164
"2014010-010","2","49",1.94037871513677,0.111966146272642,Inf,1.72713383469927,2.16603306306352
"W1406-001","2","49",1.71842754562067,0.105368086294733,Inf,1.51811462510771,1.93114993362288
"W1411-017","2","49",2.15463067643877,0.117985842763567,Inf,1.92958740768121,2.3920834126856
"W1425-006","2","49",2.22878350058203,0.119998943283237,Inf,1.99979462730865,2.47018184134467
"2014001-005","1","5",2.37484912084909,0.124714797431564,Inf,2.13670239944419,2.62557542205433
"2014005-019","1","5",1.70175181262269,0.1048555905493,Inf,1.50244336531301,1.91346972742163
"2014005-024","1","5",2.40905397948739,0.12475752351849,Inf,2.17073846033537,2.65977896612867
"2014006-046","1","5",1.79784221334016,0.107775306432751,Inf,1.59281122805383,2.01528266611575
"2014007-001","1","5",1.97729059438476,0.113026096739167,Inf,1.76196824920748,2.2050224070513
"2014008-016","1","5",2.13469386895876,0.117438712401531,Inf,1.91072295600563,2.37107424940115
"2014009-010","1","5",2.08198215582237,0.115297097185637,Inf,1.86213591010895,2.31409222612067
"2014009-012","1","5",2.4880786997012,0.126787236601482,Inf,2.24578501600756,2.74278185088409
"2014009-034","1","5",2.16955681739535,0.11839380917561,Inf,1.94371394916328,2.40780915311668
"2014009-041","1","5",1.95616957806481,0.112420815127168,Inf,1.74203356304756,2.18271506057133
"2014009-046","1","5",2.12044665475593,0.11784567628221,Inf,1.89576316350803,2.35770972600182
"2014010-010","1","5",1.96025548747795,0.112538162227888,Inf,1.7458894763696,2.18703096607557
"W1406-001","1","5",1.74622180176568,0.106216792519956,Inf,1.54424544761783,1.96060762340278
"W1411-017","1","5",2.36277021747456,0.124401642315142,Inf,2.12523771478274,2.61288319189336
"W1425-006","1","5",2.18407844556189,0.11878937464847,Inf,1.95746028324948,2.42310607536356
"2014001-005","2","5",2.43597614696493,0.126314119299628,Inf,2.19469525863479,2.68983750776713
"2014005-019","2","5",1.75355582486046,0.106439610774663,Inf,1.55114275495829,1.96837836225189
"2014005-024","2","5",2.47061685016237,0.126341543743853,Inf,2.22919670841785,2.72444645939614
"2014006-046","2","5",1.85107790028147,0.109359326658114,Inf,1.64294229240264,2.07162297564955
"2014007-001","2","5",2.03310099200181,0.11461011696453,Inf,1.81467402423204,2.26393742726085
"2014008-016","2","5",2.19266798060568,0.119022732626894,Inf,1.96559244506005,2.43215298364056
"2014009-010","2","5",2.13924084473243,0.116875410547959,Inf,1.91630154111415,2.37444473181882
"2014009-012","2","5",2.55063683463899,0.128371256826845,Inf,2.30523852835286,2.80844460841437
"2014009-034","2","5",2.22799925813505,0.119977829400973,Inf,1.99905176731048,2.46935621644888
"2014009-041","2","5",2.01168317749772,0.114004835352531,Inf,1.79444253988798,2.24133328259673
"2014009-046","2","5",2.17822827743237,0.119444752207721,Inf,1.95041110106226,2.41862592600115
"2014010-010","2","5",2.01582662774098,0.114122182453251,Inf,1.79835599404013,2.24570672893109
"W1406-001","2","5",1.79869327566944,0.107800812745319,Inf,1.59361229892909,2.01618371989904
"W1411-017","2","5",2.42374258287335,0.125992075396839,Inf,2.18309244292766,2.67697230315818
"W1425-006","2","5",2.24271485075008,0.120373394873834,Inf,2.01299206584518,2.48484710314424
"2014001-005","1","50",2.35105335888362,0.123246536234378,Inf,2.11569932038959,2.59881686486697
"2014005-019","1","50",1.66410029336174,0.104397401432118,Inf,1.46577493539335,1.87500522916639
"2014005-024","1","50",2.24269618868853,0.120372894047709,Inf,2.0129743853848,2.48482745948153
"2014006-046","1","50",1.76311613607028,0.107462220697334,Inf,1.55878428912032,1.98002845365126
"2014007-001","1","50",1.88389659919268,0.110324510876924,Inf,1.67386926500654,2.10633340086808
"2014008-016","1","50",2.33660789756904,0.124698614787049,Inf,2.09859417417153,2.58740376198083
"2014009-010","1","50",1.97345809643297,0.112916506780821,Inf,1.75835054362712,2.20097511672808
"2014009-012","1","50",2.3175633052261,0.122365582682469,Inf,2.08393590396583,2.56360017397562
"2014009-034","1","50",2.43396067239606,0.125400785808088,Inf,2.19438438232381,2.68594642995756
"2014009-041","1","50",2.02354025269716,0.1143403200624,Inf,1.80564207713871,2.25384789574488
"2014009-046","1","50",2.16944576786863,0.11839077912251,Inf,1.9436088384315,2.40769216479502
"2014010-010","1","50",1.87935271680483,0.110191381424112,Inf,1.66958631155149,2.10152858954744
"W1406-001","1","50",1.68928459102038,0.104470792671157,Inf,1.49073033369319,1.90024831583683
"W1411-017","1","50",2.28201814098559,0.121423577933015,Inf,2.05023703510752,2.52620871435292
"W1425-006","1","50",2.47715845330247,0.126508694284494,Inf,2.2354107025183,2.73131567157589
"2014001-005","2","50",2.41187532107337,0.124830556459637,Inf,2.17341665998704,2.66274344964901
"2014005-019","2","50",1.71533233458025,0.105996022021115,Inf,1.51387418650807,1.92937095783987
"2014005-024","2","50",2.3021090682862,0.121956914273072,Inf,2.06928264238997,2.54734496167169
"2014006-046","2","50",1.81583895019175,0.109053262026657,Inf,1.60838827478881,2.03586920672653
"2014007-001","2","50",1.93838228156592,0.111908531102288,Inf,1.72525032478729,2.16392370583382
"2014008-016","2","50",2.39724391409233,0.12631588346346,Inf,2.15606137785932,2.6512105423868
"2014009-010","2","50",2.02921475691347,0.114500527006184,Inf,1.81100258151512,2.25983639980107
"2014009-012","2","50",2.37795329424958,0.123949602907832,Inf,2.14122127039681,2.6270947855916
"2014009-034","2","50",2.49583896497663,0.126984806033452,Inf,2.25315805231189,2.75092934513063
"2014009-041","2","50",2.07999507612884,0.115924340287763,Inf,1.85899227797789,2.31340734176905
"2014009-046","2","50",2.22788672283007,0.119974799347873,Inf,1.99894517080045,2.46923774234895
"2014010-010","2","50",1.93377311951474,0.111775401649475,Inf,1.7209020916689,2.15905361484984
"W1406-001","2","50",1.74089991867029,0.106054812896521,Inf,1.53924103875061,1.95496826607924
"W1411-017","2","50",2.34194622055478,0.123007598158379,Inf,2.10706049208422,2.58924141651461
"W1425-006","2","50",2.53958000577641,0.128092714509858,Inf,2.29472763239974,2.79684184664233
"2014001-005","1","51",2.55921901094135,0.128587042070962,Inf,2.31339777334839,2.81744971602363
"2014005-019","1","51",1.69484241199325,0.104642508311936,Inf,1.49595159819455,1.9061426932812
"2014005-024","1","51",2.33961764672982,0.122946430334491,Inf,2.10485180499108,2.58679295595781
"2014006-046","1","51",1.79624538606755,0.107727433271684,Inf,1.59130823045273,2.01359200917162
"2014007-001","1","51",1.92891534986069,0.111634919661737,Inf,1.7163196616513,2.15392050555935
"2014008-016","1","51",2.21724694003882,0.11968797293432,Inf,1.98886755744958,2.45803579011733
"2014009-010","1","51",1.97358495049288,0.112920135863993,Inf,1.75847028481472,2.20110908366031
"2014009-012","1","51",2.56791441970344,0.128805305678896,Inf,2.32166539329976,2.82657291359637
"2014009-034","1","51",2.35496431508774,0.123349003393019,Inf,2.11940944465314,2.60292865301159
"2014009-041","1","51",2.06447906347391,0.115491154049971,Inf,1.84432529474763,2.29704229968945
"2014009-046","1","51",1.85536607678106,0.109485923387775,Inf,1.64698234387153,2.07615927717984
"2014010-010","1","51",1.84992651673465,0.109325310230332,Inf,1.64185757982916,2.0704049211294
"W1406-001","1","51",1.66665094666804,0.103768563876627,Inf,1.46947303248704,1.87623832833831
"W1411-017","1","51",2.2876888573421,0.121574350494399,Inf,2.05561224267386,2.53217493949961
"W1425-006","1","51",2.25810361024412,0.120785669855062,Inf,2.02757278122428,2.50104390675322
"2014001-005","2","51",2.62265967557186,0.130171062296217,Inf,2.37373381538661,2.88399500324642
"2014005-019","2","51",1.7465419399383,0.106226528537299,Inf,1.54454650354711,1.96094684381875
"2014005-024","2","51",2.40029245281194,0.124530450559854,Inf,2.16242198848071,2.65057238463243
"2014006-046","2","51",1.84945759853517,0.109311453497048,Inf,1.64141582032786,2.06990884423173
"2014007-001","2","51",1.98404358760007,0.1132189398871,Inf,1.76834327679818,2.21215336589123
"2014008-016","2","51",2.27632397044051,0.121271993159684,Inf,2.04483996525877,2.52021744311151
"2014009-010","2","51",2.0293433904844,0.114504156089356,Inf,1.81112410221374,2.25997214624432
"2014009-012","2","51",2.63146210929772,0.13038932590426,Inf,2.38210846030155,2.89322522578316
"2014009-034","2","51",2.41583652176883,0.124933023618382,Inf,2.17717702874174,2.66690548228518
"2014009-041","2","51",2.12149819520604,0.117075174275334,Inf,1.89823980388726,2.35716605401407
"2014009-046","2","51",1.90944056007095,0.111069943613138,Inf,1.69795220456893,2.13333838306222
"2014010-010","2","51",1.90392224380176,0.110909330455696,Inf,1.69274868430378,2.12750527078901
"W1406-001","2","51",1.71792193834783,0.10535258410199,Inf,1.51763940157433,1.93061394261059
"W1411-017","2","51",2.34769086782469,0.123158370719763,Inf,2.11250963056395,2.59528157257469
"W1425-006","2","51",2.31771889333076,0.122369690080425,Inf,2.08408344171843,2.56376381243235
"2014001-005","1","6",2.41890682630702,0.125012387563425,Inf,2.180091782806,2.67013133729736
"2014005-019","1","6",1.71107542210445,0.105142441180519,Inf,1.51120475788865,1.92335555380952
"2014005-024","1","6",2.37370010303316,0.123838705586397,Inf,2.13718543393639,2.62262423961918
"2014006-046","1","6",1.75961383356978,0.105999052937554,Inf,1.55799179894747,1.97350045125339
"2014007-001","1","6",1.86543048799776,0.109782474317054,Inf,1.65646552594727,2.08680491753751
"2014008-016","1","6",2.17330117639939,0.117798517488499,Inf,1.94855223685462,2.41031394027395
"2014009-010","1","6",2.03779754106239,0.114742417706115,Inf,1.81911126860398,2.26889328101005
"2014009-012","1","6",2.36530044775975,0.123619401494287,Inf,2.12921560678519,2.61379475622358
"2014009-034","1","6",2.44329094049956,0.124905310648171,Inf,2.20461332197253,2.69423314266894
"2014009-041","1","6",2.0453649090656,0.11495526846022,Inf,1.82626145679507,2.27687782882539
"2014009-046","1","6",2.29236682707144,0.12169858738305,Inf,2.06004671257589,2.53709640905625
"2014010-010","1","6",1.71290289479236,0.105198573616458,Inf,1.51292221302374,1.92529304405023
"W1406-001","1","6",1.72115066367858,0.104834148125343,Inf,1.52181180123843,1.93275411058965
"W1411-017","1","6",2.21568098788052,0.120467246932414,Inf,1.98585975843979,2.45808268904823
"W1425-006","1","6",2.23245857858814,0.120097836655232,Inf,2.00327587786734,2.47405074679819
"2014001-005","2","6",2.4805946688697,0.126596407788683,Inf,2.23867500277639,2.73492380245232
"2014005-019","2","6",1.76302009076525,0.106726461405882,Inf,1.56004480395694,1.97840484506281
"2014005-024","2","6",2.43481243384637,0.125422725811761,Inf,2.1951931421571,2.68684119302489
"2014006-046","2","6",1.81228464255106,0.107570474016759,Inf,1.60758230012518,2.02925080987068
"2014007-001","2","6",1.91965038422532,0.111366494542417,Inf,1.70758079958234,2.14412943635756
"2014008-016","2","6",2.23179369225328,0.119376911103671,Inf,2.0039515378065,2.47190043050417
"2014009-010","2","6",2.09444953197468,0.116326437931478,Inf,1.87265863692378,2.32864989451484
"2014009-012","2","6",2.42630524341078,0.12520342171965,Inf,2.18711577984372,2.6779041744671
"2014009-034","2","6",2.50528697713344,0.126476142114854,Inf,2.26353020591106,2.75930757280842
"2014009-041","2","6",2.10212127076343,0.116539288685583,Inf,1.8799131959004,2.33673881311572
"2014009-046","2","6",2.35242975677282,0.123282607608414,Inf,2.11700501968478,2.60026396135013
"2014010-010","2","6",1.76487508783969,0.106782593841822,Inf,1.56178978347859,1.98036985969006
"W1406-001","2","6",1.77324689779615,0.106405594543841,Inf,1.57082767664842,1.98792994276742
"W1411-017","2","6",2.27473728990028,0.12205781940214,Inf,2.04179815001016,2.52025601012954
"W1425-006","2","6",2.29173658454517,0.121681856880595,Inf,2.05944926123187,2.53643337534772
"2014001-005","1","7",2.40888557443109,0.124753162851692,Inf,2.17057860202898,2.65960201432253
"2014005-019","1","7",1.62722813447468,0.101930475079617,Inf,1.43357998539428,1.83314010556049
"2014005-024","1","7",2.09277879811252,0.116280032112295,Inf,1.87107885679589,2.3268882069184
"2014006-046","1","7",1.79585883557906,0.107715841221719,Inf,1.59094439996469,2.0131827386827
"2014007-001","1","7",1.86757856862339,0.109845664491751,Inf,1.65848975610632,2.08907684862972
"2014008-016","1","7",2.09510094531016,0.116344526384006,Inf,1.87327459754376,2.32933676056581
"2014009-010","1","7",1.95603427257306,0.112416927065293,Inf,1.74190587801705,2.18257213461833
"2014009-012","1","7",2.4693687237814,0.125566225995705,Inf,2.22939535538937,2.72160591664177
"2014009-034","1","7",2.23636557185518,0.120202881453989,Inf,2.00697698711205,2.47816362408756
"2014009-041","1","7",2.07245665966878,0.115714080369899,Inf,1.85186596338423,2.30545682344259
"2014009-046","1","7",2.07717271682776,0.115163847159961,Inf,1.85758763602316,2.30902162153236
"2014010-010","1","7",1.80080315993578,0.107864019902825,Inf,1.59559829944316,2.01841748791766
"W1406-001","1","7",1.70649197270997,0.10500152447662,Inf,1.50689750015862,1.91849591275058
"W1411-017","1","7",2.27540465958445,0.121247502375474,Inf,2.04396865545772,2.51925013120044
"W1425-006","1","7",2.42904832293633,0.125274176610828,Inf,2.18972018233083,2.68078593103109
"2014001-005","2","7",2.47044630686487,0.12633718307695,Inf,2.22903471187045,2.72426736934858
"2014005-019","2","7",1.67789373817622,0.103508399943053,Inf,1.48115329562329,1.8868987675948
"2014005-024","2","7",2.15018475404641,0.117864052337659,Inf,1.92538019013728,2.38739878544479
"2014006-046","2","7",1.84906536391666,0.109299861447082,Inf,1.6410463057098,2.06949388961279
"2014007-001","2","7",1.9218294499804,0.111429684717115,Inf,1.70963601487084,2.14643235257923
"2014008-016","2","7",2.15253852583391,0.11792854660937,Inf,1.92760755547503,2.38987896368206
"2014009-010","2","7",2.01154596550546,0.114000947290656,Inf,1.79431294835696,2.24118845014322
"2014009-012","2","7",2.5316926639536,0.127144858471398,Inf,2.28862561234103,2.7870242991878
"2014009-034","2","7",2.29569508624218,0.121786901679352,Inf,2.06320187890656,2.54059776106706
"2014009-041","2","7",2.1295851027126,0.117298100595262,Inf,1.90588978383556,2.3656898890789
"2014009-046","2","7",2.13436568170747,0.116742163908557,Inf,1.91168753715452,2.36930841063061
"2014010-010","2","7",1.85408234728467,0.109448040128188,Inf,1.64577286419956,2.07480129785904
"W1406-001","2","7",1.75836754325015,0.106585544701983,Inf,1.5556684481063,1.97347610588325
"W1411-017","2","7",2.33524640098523,0.122831522600837,Inf,2.10070577426601,2.58219649519372
"W1425-006","2","7",2.49086453304307,0.126858196836191,Inf,2.24843176984507,2.74570676373032
"2014001-005","1","8",2.34231981676463,0.123017409088484,Inf,2.10741485922444,2.58963424179416
"2014005-019","1","8",1.86688780659118,0.109825348283055,Inf,1.65783881311145,2.08834626756016
"2014005-024","1","8",2.30994649527318,0.122164336303474,Inf,2.07671352966776,2.55558892836786
"2014006-046","1","8",1.7483222038167,0.106280653514564,Inf,1.5462206844194,1.96283319070325
"2014007-001","1","8",1.99772480431227,0.113608626823945,Inf,1.78126072114891,2.22659835496488
"2014008-016","1","8",2.25728617735006,0.120763805686323,Inf,2.0267982013135,2.50018362087587
"2014009-010","1","8",1.93918935111813,0.111931825931602,Inf,1.72601173731301,2.16477643241251
"2014009-012","1","8",2.45359382468395,0.125905532622398,Inf,2.21302824903435,2.70656886782281
